ID;Depth from;Depth to;Soil Type;Soil Description;USCS
BHD2261;1.2;4.2;SILT SANDY GRAVELLY COBBLY;Medium dense dark brown slightly gravelly slightly sandy SILT with cobbles.  Sand is fine to coarse.  Gravel is fine to coarse subrounded to rounded of mixed lithologies including gneiss, psammite and schist. Cobbles are subrounded to rounded of mixed lithologies including gneiss, psammite and schist;
BHD2261;4.2;5.7;SILT SANDY GRAVELLY;Grey slightly gravelly sandy SILT.  Sand is fine to coarse. Gravel is fine subrounded and rounded of sandstone and schist;
BHD2261;5.7;8.7;SAND SILTY GRAVELLY;Very dense yellowish brown gravelly very silty fine to medium SAND.  Gravel is fine to coarse subrounded to rounded of mixed lithologies including psammite, quartzite and gneiss;
BHD2261;8.7;15;SANDSTONE;Medium strong thinly bedded light brownish cream locally brown coarse grained SANDSTONE.  Partially weathered, evident as a local reduction in strength at fracture surfaces.  Single fracture set: close and medium spaced, subhorizontal, undulating and rough;
BHD2262;0;0.4;TOPSOIL;TOPSOIL (dark brown silty fine to coarse sand with frequent rootlets);
BHD2262;0.4;1.2;SAND SILTY;Brown silty fine to coarse SAND;
BHD2262;1.2;2;SAND SILTY GRAVELLY;Medium dense brown very gravelly silty fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite;
BHD2262;2;5;GRAVEL SILTY SANDY COBBLY;Dense brown sandy slightly silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, schist and gneiss with cobbles. Sand is fine to coarse. Cobbles are subangular to subrounded of granite and schist;
BHD2262;5;5.8;SAND CLAYEY GRAVELLY;Stiff reddish brown very sandy very clayey fine to coarse angular to subangular GRAVEL of mixed lithologies including sandstone, granite and gneiss with cobbles. Silt is of low plasticity. Sand is fine to coarse. Cobbles are subangular of sandstone and granite;
BHD2262;5.8;6.5;GRAVEL SANDY;Medium dense brown sandy fine to coarse subangular to subrounded GRAVEL of mixed lithologies including gneiss, granite and psammite with silt bands. Sand is fine to coarse;
BHD2262;6.5;7.2;SAND SILTY GRAVELLY;Reddish brown gravelly very silty fine to coarse SAND. Gravel is fine to coarse angular to subangular of sandstone. (WEATHERED SANDSTONE);
BHD2262;7.2;7.5;SANDSTONE;# SANDSTONE;
BHD2262;7.5;17.6;SANDSTONE;Medium strong whitish brown very thickly bedded coarse grained SANDSTONE. Partially weathered, evident as a local reduction in strength and weathering to silt at fracture surfaces. Single fracture set: Close and medium spaced, subhorizontal, undulose and rough;
BHD2263;0;0.3;TOPSOIL;TOPSOIL (brown slightly gravelly fine to coarse sand with occasional rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite);
BHD2263;0.3;3;SAND SILTY GRAVELLY;Brown very gravelly slightly silty fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and schist;
BHD2263;3;3.7;GRAVEL SILTY SANDY COBBLY;Dense brown very sandy slightly silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and schist with cobbles. Cobbles are subangular to subrounded of mixed lithologies including granite, gneiss and schist;
BHD2263;3.7;4.5;SAND SILTY GRAVELLY COBBLY;Dense brown very gravelly very silty fine to coarse SAND with occasional pockets of clay with cobbles. Gravel is fine to coarse subrounded to rounded of mixed lithologies including hornfels, psammite and schist. Cobbles are subrounded to rounded of psammite and schist;
BHD2263;4.5;5;GRAVEL SILTY SANDY;Brown very sandy very silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, schist and quartzite. Sand is fine to coarse;
BHD2263;5;5.5;SAND SILTY GRAVELLY;Brown very gravelly very silty fine to coarse SAND with pockets clay of low plasticity. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, schist and quartzite;
BHD2263;5.5;6;GRAVEL SILTY SANDY COBBLY;Brown very silty very gravelly fine to coarse SAND with cobbles. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, schist and quartzite. Cobbles are subangular to subrounded of mixed lithologies including granite, gneiss and schist;
BHD2264;0;0.25;TOPSOIL;TOPSOIL (brown gravelly slightly silty fine to coarse sand with frequent rootlets.  Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite);
BHD2264;0.25;2.7;CLAY SANDY GRAVELLY COBBLY;Reddish brown slightly gravelly sandy CLAY of low plasticity with cobbles.  Sand is fine to coarse. Gravel is fine to coarse subangular to subrounded of mixed lithologies including psammite, schist and granite. Cobbles are subrounded of mixed lithology including psammite, schist and granite;
BHD2264;2.7;5.7;SAND CLAYEY GRAVELLY;Very dense greyish brown gravelly very clayey fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, psammite and schist;
BHD2264;5.7;6.3;SAND SILTY GRAVELLY;Very dense light brownish cream gravelly very silty fine to coarse SAND.  Gravel is fine to coarse angular to subangular of sandstone;
BHD2264;6.3;7.2;SILT SANDY GRAVELLY;Brown slightly gravelly sandy SILT.  Sand is fine to medium.  Gravel is fine to medium angular to subangular of sandstone;
BHD2264;7.2;18;SANDSTONE;Weak locally medium strong pale cream thinly bedded coarse grained SANDSTONE.  Partially weathered, evident as a local reduction to silt at fracture surfaces. Two fracture sets: No.1 closely and medium spaced, subhorizontal, undulating and rough. No.2 single, discontinuous, subvertical, undulating and rough;
BHD2265;0;0.3;TOPSOIL;TOPSOIL (dark brown slightly gravelly fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including gneiss, psammite and quartzite);
BHD2265;0.3;1.8;GRAVEL SILTY SANDY;Brown very sandy slightly silty fine to coarse subrounded to rounded GRAVEL of mixed lithologies including granite, gneiss and psammite.  Sand is fine to coarse;
BHD2265;1.8;4.2;SAND SILTY GRAVELLY COBBLY;Dense brown very gravelly very silty fine to coarse SAND with cobbles and pockets of clay of low plasticity.  Gravel is fine to coarse subangular to subrounded of sandstone.  Cobbles are subrounded of sandstone;
BHD2265;4.2;7;SILT SANDY GRAVELLY COBBLY;Very dense brown slightly gravelly slightly sandy SILT of low plasticity with cobbles.  Sand is fine to coarse.  Gravel is fine to coarse subangular to subrounded of sandstone.  Cobbles are subrounded of sandstone;
BHD2265;7;10;SANDSTONE;Weak reddish brown thinly bedded locally cross bedded fine grained SANDSTONE. Distinctly weathered evident as an overall reduction in strength throughout. Two fracture sets: No.1 Closely spaced, subhorizontal, undulating and rough. No.2 Single discontinuous, subvertical, stepped and rough;
BHD2265;10;13;SANDSTONE;Medium strong brownish cream thickly bedded coarse grained SANDSTONE.  Partially weathered, evident as a reduction in strength at fracture surfaces. Single fracture set: Close and medium spaced, subhorizontal, undulating and rough;
BHD2266;0;0.4;TOPSOIL;TOPSOIL (brown silty fine to medium sand with occasional rootlets);
BHD2266;0.4;2;SAND SILTY GRAVELLY;Brown slightly gravelly very silty fine to coarse SAND. Gravel is fine subrounded to rounded of mixed lithologies including sandstone, schist and granite;
BHD2266;2;3.5;SAND and GRAVEL;Dense brown fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including gneiss, psammite and schist;
BHD2266;3.5;6.1;SILT SANDY GRAVELLY;Brown very gravelly very silty fine to coarse SAND. Silt is of low plasticity. Gravel is is fine to coarse subangular to subrounded of mixed lithologies including sandstone, schist and psammite;
BHD2266;6.1;6.6;COBBLES and BOULDERS;# OBSTRUCTION (pushing boulder);
BHD2266;6.6;7.2;COBBLES and BOULDERS;# COBBLES;
BHD2266;7.2;8.2;SANDSTONE;0.370m recovery of very weak reddish brown SANDSTONE. Destructured weathering is evident as a complete reduction to gravelly sandy silt throughout. No discernable fracture sets;
BHD2266;8.2;12.6;SANDSTONE;Medium strong locally weak pale brown locally reddish brown thickly bedded coarse grained SANDSTONE. Partially weathered, evident as a local reduction to silt at fracture surfaces and penetrative (up to 2mm) brown staining. Two fracture sets: No.1 close and medium spaced, sub horizontal undulose and rough. No.2 widely spaced 75deg undulose and rough;
BHD2266;12.6;14.05;SANDSTONE;Medium strong locally weak reddish brown thickly bedded medium and coarse grained SANDSTONE. Partially weathered, evident as a local reduction to silt at fracture surfaces and penetrative (up to 2mm) brown staining. Two fracture sets: No.1 close and medium spaced, sub horizontal undulose and rough. No.2 widely spaced, 75deg undulose and rough;
BHD2267;0;0.4;TOPSOIL;TOPSOIL (brown silty fine to medium sand with occasional rootlets);
BHD2267;0.4;1.2;SAND and GRAVEL;Brown fine to coarse SAND and fine to coarse subrounded to rounded GRAVEL of mixed lithologies including quartzite, granite and gneiss;
BHD2267;1.2;2.2;SAND SILTY GRAVELLY;Medium dense reddish brown very gravelly silty fine to coarse SAND. Gravel is fine to coarse angular to subangular of sandstone.;
BHD2267;2.2;3.8;GRAVEL SILTY SANDY COBBLY;Dense reddish brown very silty fine to coarse SAND and fine to coarse angular to subangular GRAVEL of sandstone with bands of clay and cobbles. Cobbles are subangular of sandstone;
BHD2267;3.8;4.4;COBBLES and BOULDERS;# OBSTRUCTION: pushing boulder;
BHD2267A;0;0.4;TOPSOIL;TOPSOIL (dark brown silty fine to coarse sand with frequent rootlets);
BHD2267A;0.4;4;SAND SILTY GRAVELLY;Reddish brown very gravelly very silty fine to coarse SAND. Gravel is fine to coarse subrounded to rounded of mixed lithologies including granite, gneiss and quartzite;
BHD2267A;4;9;SAND CLAYEY GRAVELLY COBBLY;Very dense reddish brown sandy very clayey fine to coarse subrounded to rounded GRAVEL of sandstone with cobbles. Clay is of low plasticity. Sand is fine to coarse. Cobbles are subangular of sandstone;
BHD2267A;9;9.1;SANDSTONE;# OBSTRUCTION (possible bedrock);
BHD2267A;9.1;9.2;SANDSTONE;# SANDSTONE;
BHD2267A;9.2;11.3;SANDSTONE;Medium strong locally weak brown thinly bedded medium grained SANDSTONE. Partially weathered, evident as a reduction in strength at fracture surfaces. Single fracture set: close and medium spaced, subhorizontal, undulose and rough;
BHD2267A;11.3;12;SANDSTONE;Very weak reddish brown SANDSTONE. Destructured weathering is evident as a total reduction to sandy gravelly silt throughout. No discernable fracture sets;
BHD2267A;12;13.2;SANDSTONE;Medium strong brown thinly bedded medium grained SANDSTONE. Partially weathered, evident as a reduction in strength at fracture surfaces. Single fracture set: close and medium spaced, subhorizontal, undulose and rough;
BHD2268;0;0.4;TOPSOIL;TOPSOIL (brown slightly gravelly fine to coarse sand with occasional rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite);
BHD2268;0.4;2;SAND SILTY GRAVELLY COBBLY;Reddish brown very gravelly very silty fine to coarse SAND with cobbles. Cobbles are subrounded to rounded of sandstone. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite;
BHD2268;2;4;CLAY SANDY GRAVELLY COBBLY;Stiff brown slightly gravelly sandy CLAY of low plasticity with cobbles. Sand is fine to coarse. Gravel is fine to coarse angular to subangular of mixed lithologies including basalt, gneiss and psammite. Cobbles are subrounded to rounded of sandstone;
BHD2268;4;8;SAND SILTY GRAVELLY;Medium dense brown very silty very gravelly fine to coarse SAND with pockets of clay of low plasticity. Gravel is fine to coarse angular to subangular of mixed lithologies including basalt, gneiss and psammite;
BHD2269;0;0.4;TOPSOIL;TOPSOIL (brown slightly gravelly silty fine to coarse sand with rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite);
BHD2269;0.4;1.2;SAND SILTY GRAVELLY COBBLY;Brown very gravelly very silty fine to coarse SAND with cobbles. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, granite and schist. Cobbles are subrounded to rounded of granite;
BHD2269;1.2;1.7;SAND SILTY GRAVELLY;Medium dense brown gravelly very silty fine to coarse SAND. Silt is of low plasticity. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, granite and schist. Sand is fine to coarse;
BHD2269;1.7;2.9;SAND SILTY GRAVELLY;Medium dense reddish brown gravelly very silty fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, granite and gneiss;
BHD2269;2.9;3.3;COBBLES and BOULDERS;# OBSTRUCTION: pushing boulder;
BHD2269;3.3;5.6;SAND SILTY GRAVELLY COBBLY;Dense reddish brown gravelly very silty fine to coarse SAND with cobbles. Silt is of low plasticity. Gravel is angular to subangular of sandstone. Cobbles are angular to subangular of sandstone;
BHD2269;5.6;5.7;GRAVEL SILTY SANDY;Grey sandy silty fine to coarse angular to subangular GRAVEL of sandstone. Sand is fine to coarse. (WEATHERED SANDSTONE);
BHD2269;5.7;6;SANDSTONE;# Red SANDSTONE;
BHD2269;6;11.65;SANDSTONE;Medium strong locally weak brown thickly bedded coarse grained SANDSTONE. Partially weathered, evident as a local reduction in strength at fracture surfaces. Single fracture set: close and medium spaced, subhorizontal, stepped and rough with occasional reddish brown clay infill;
BHD2270;0;0.4;TOPSOIL;TOPSOIL (dark brown silty fine to coarse sand with frequent rootlets);
BHD2270;0.4;1.2;GRAVEL SILTY SANDY;Reddish brown very sandy very silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including gneiss, granite and schist. Silt is of low plasticity. Sand is fine to coarse;
BHD2270;1.2;2.5;SAND SILTY GRAVELLY COBBLY;Medium dense grey gravelly very silty fine to coarse SAND with cobbles. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, psammite and granite. Cobbles are subrounded and rounded of granite and schist;
BHD2270;2.5;4.5;SILT SANDY GRAVELLY;Very dense brown slightly gravelly sandy SILT of low plasticity. Sand is fine to coarse. Gravel is fine to coarse subrounded to rounded of mixed lithologies including granite, gneiss and schist;
BHD2270;4.5;6.2;GRAVEL SILTY SANDY COBBLY;Very dense brown sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and psammite with cobbles. Sand is fine to coarse. Cobbles are subangular and subrounded of mixed lithologies including granite, sandstone and psammite;
BHD2270;6.2;6.4;COBBLES and BOULDERS;# OBSTRUCTION: pushing boulder;
